name,lat,lon,base_type,top_category,sub_category,raw_tags,osm_type,osm_id
북한산둘레길 19구간 방학동길,37.668566,127.0275245,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""bridge"": ""yes"", ""highway"": ""path"", ""hiking"": ""yes"", ""name"": ""북한산둘레길 19구간 방학동길"", ""sac_scale"": ""hiking"", ""surface"": ""wood"", ""website"": ""https://www.knps.or.kr/portal/dulegil/bukhansan/course19.do"", ""width"": ""2""}",way,1273319846
북한산둘레길 19구간 방학동길,37.671236,127.0265007,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""highway"": ""path"", ""hiking"": ""yes"", ""name"": ""북한산둘레길 19구간 방학동길"", ""sac_scale"": ""hiking"", ""surface"": ""earth"", ""website"": ""https://www.knps.or.kr/portal/dulegil/bukhansan/course19.do"", ""width"": ""1.2""}",way,1273319847
북한산둘레길 19구간 방학동길,37.6720446,127.0263551,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""highway"": ""path"", ""hiking"": ""yes"", ""name"": ""북한산둘레길 19구간 방학동길"", ""sac_scale"": ""hiking"", ""surface"": ""earth"", ""website"": ""https://www.knps.or.kr/portal/dulegil/bukhansan/course19.do"", ""width"": ""1.2""}",way,1273319852
북한산둘레길 19구간 방학동길,37.6718206,127.0263854,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""highway"": ""path"", ""hiking"": ""yes"", ""name"": ""북한산둘레길 19구간 방학동길"", ""sac_scale"": ""hiking"", ""surface"": ""earth"", ""website"": ""https://www.knps.or.kr/portal/dulegil/bukhansan/course19.do"", ""width"": ""1.2""}",way,1273319860
북한산둘레길 19구간 방학동길,37.6733082,127.0266902,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""highway"": ""path"", ""hiking"": ""yes"", ""name"": ""북한산둘레길 19구간 방학동길"", ""sac_scale"": ""hiking"", ""surface"": ""earth"", ""website"": ""https://www.knps.or.kr/portal/dulegil/bukhansan/course19.do"", ""width"": ""1.2""}",way,1273319861
북한산둘레길 19구간 방학동길,37.6725846,127.0259427,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""highway"": ""path"", ""hiking"": ""yes"", ""name"": ""북한산둘레길 19구간 방학동길"", ""sac_scale"": ""hiking"", ""surface"": ""earth"", ""website"": ""https://www.knps.or.kr/portal/dulegil/bukhansan/course19.do"", ""width"": ""1.2""}",way,1273319864
북한산둘레길 19구간 방학동길,37.6697131,127.0269138,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""highway"": ""path"", ""hiking"": ""yes"", ""name"": ""북한산둘레길 19구간 방학동길"", ""sac_scale"": ""hiking"", ""surface"": ""earth"", ""website"": ""https://www.knps.or.kr/portal/dulegil/bukhansan/course19.do"", ""width"": ""1.2""}",way,1273319866
북한산둘레길 19구간 방학동길,37.6728971,127.0256061,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""highway"": ""path"", ""hiking"": ""yes"", ""name"": ""북한산둘레길 19구간 방학동길"", ""sac_scale"": ""hiking"", ""surface"": ""earth"", ""website"": ""https://www.knps.or.kr/portal/dulegil/bukhansan/course19.do"", ""width"": ""1.2""}",way,1273319869
북한산둘레길 19구간 방학동길,37.6704453,127.0268698,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""highway"": ""path"", ""hiking"": ""yes"", ""name"": ""북한산둘레길 19구간 방학동길"", ""sac_scale"": ""hiking"", ""surface"": ""earth"", ""website"": ""https://www.knps.or.kr/portal/dulegil/bukhansan/course19.do"", ""width"": ""1.2""}",way,1273319873
북한산둘레길 19구간 방학동길,37.6684274,127.0281979,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""highway"": ""path"", ""hiking"": ""yes"", ""name"": ""북한산둘레길 19구간 방학동길"", ""sac_scale"": ""hiking"", ""surface"": ""earth"", ""website"": ""https://www.knps.or.kr/portal/dulegil/bukhansan/course19.do"", ""width"": ""1.2""}",way,1273319875
북한산둘레길 19구간 방학동길,37.6706412,127.0268434,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""highway"": ""path"", ""hiking"": ""yes"", ""name"": ""북한산둘레길 19구간 방학동길"", ""sac_scale"": ""hiking"", ""surface"": ""earth"", ""website"": ""https://www.knps.or.kr/portal/dulegil/bukhansan/course19.do"", ""width"": ""1.2""}",way,1273319882
북한산둘레길 19구간 방학동길,37.6670129,127.0265087,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""highway"": ""path"", ""hiking"": ""yes"", ""name"": ""북한산둘레길 19구간 방학동길"", ""sac_scale"": ""hiking"", ""surface"": ""earth"", ""website"": ""https://www.knps.or.kr/portal/dulegil/bukhansan/course19.do"", ""width"": ""1.2""}",way,1273319892
북한산둘레길 19구간 방학동길,37.6716643,127.0264662,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""highway"": ""path"", ""hiking"": ""yes"", ""name"": ""북한산둘레길 19구간 방학동길"", ""sac_scale"": ""hiking"", ""surface"": ""earth"", ""website"": ""https://www.knps.or.kr/portal/dulegil/bukhansan/course19.do"", ""width"": ""1.2""}",way,1273319899
무수골 매표소-원통사 2Km 1:007,37.6759189,127.0230532,산책로/둘레길,느좋,둘레길/숲길,"{""highway"": ""path"", ""name"": ""무수골 매표소-원통사 2Km 1:007"", ""sac_scale"": ""hiking"", ""surface"": ""asphalt"", ""width"": ""3""}",way,377039743
무수골 매표소-원통사 2Km 1:007,37.6797508,127.0165712,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""highway"": ""path"", ""name"": ""무수골 매표소-원통사 2Km 1:007"", ""sac_scale"": ""hiking"", ""surface"": ""earth"", ""width"": ""2""}",way,809332519
무수골 매표소-원통사 2Km 1:007,37.6833586,127.0103721,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""highway"": ""path"", ""name"": ""무수골 매표소-원통사 2Km 1:007"", ""sac_scale"": ""hiking"", ""surface"": ""earth"", ""width"": ""2""}",way,1177624404
여울,37.6773316,127.0341674,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""highway"": ""path"", ""name"": ""여울"", ""surface"": ""earth"", ""width"": ""1""}",way,836200021
북한산둘레길 19구간 방학동길,37.6741119,127.0323595,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""highway"": ""path"", ""hiking"": ""yes"", ""name"": ""북한산둘레길 19구간 방학동길"", ""sac_scale"": ""hiking"", ""surface"": ""earth"", ""website"": ""https://www.knps.or.kr/portal/dulegil/bukhansan/course19.do"", ""width"": ""1.2""}",way,1273319754
북한산둘레길 19구간 방학동길,37.6751538,127.032429,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""highway"": ""path"", ""hiking"": ""yes"", ""name"": ""북한산둘레길 19구간 방학동길"", ""sac_scale"": ""hiking"", ""surface"": ""earth"", ""website"": ""https://www.knps.or.kr/portal/dulegil/bukhansan/course19.do"", ""width"": ""1.2""}",way,1273319768
북한산둘레길 19구간 방학동길,37.6736284,127.0290724,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""highway"": ""path"", ""name"": ""북한산둘레길 19구간 방학동길"", ""surface"": ""earth"", ""website"": ""https://www.knps.or.kr/portal/dulegil/bukhansan/course19.do"", ""width"": ""1""}",way,1273319787
북한산둘레길 19구간 방학동길,37.6738363,127.0291913,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""highway"": ""path"", ""name"": ""북한산둘레길 19구간 방학동길"", ""surface"": ""earth"", ""website"": ""https://www.knps.or.kr/portal/dulegil/bukhansan/course19.do"", ""width"": ""1""}",way,1273319884
북한산둘레길 18구간 도봉옛길,37.6808721,127.0296663,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""highway"": ""path"", ""name"": ""북한산둘레길 18구간 도봉옛길"", ""surface"": ""ground"", ""width"": ""1.3""}",way,1273319801
북한산둘레길 18구간 도봉옛길,37.6844497,127.0300981,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""handrail"": ""yes"", ""highway"": ""footway"", ""name"": ""북한산둘레길 18구간 도봉옛길"", ""sac_scale"": ""hiking"", ""surface"": ""wood"", ""width"": ""1.6""}",way,822232019
북한산둘레길 18구간 도봉옛길,37.6832876,127.0302995,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""highway"": ""path"", ""name"": ""북한산둘레길 18구간 도봉옛길"", ""surface"": ""ground"", ""width"": ""1.3""}",way,1273319772
북한산둘레길 18구간 도봉옛길,37.6824886,127.0301491,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""highway"": ""path"", ""name"": ""북한산둘레길 18구간 도봉옛길"", ""surface"": ""ground"", ""width"": ""1.3""}",way,1273319784
북한산둘레길 18구간 도봉옛길,37.683955,127.0302737,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""highway"": ""path"", ""name"": ""북한산둘레길 18구간 도봉옛길"", ""surface"": ""earth"", ""width"": ""1""}",way,1273319879
북한산둘레길 18코스 도봉옛길 (무장애 탐방구간),37.6838518,127.0305088,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""handrail"": ""yes"", ""highway"": ""footway"", ""name"": ""북한산둘레길 18코스 도봉옛길 (무장애 탐방구간)"", ""sac_scale"": ""hiking"", ""surface"": ""wood"", ""width"": ""1.6""}",way,1273319897
0.4Km 00:14,37.6888351,127.0184555,산책로/둘레길,느좋,둘레길/숲길,"{""highway"": ""path"", ""name"": ""0.4Km 00:14"", ""sac_scale"": ""hiking""}",way,377032236
0.3Km 00:09,37.6959828,127.0151451,산책로/둘레길,느좋,둘레길/숲길,"{""highway"": ""path"", ""name"": ""0.3Km 00:09"", ""sac_scale"": ""hiking""}",way,377023748
0.7Km 00:27,37.6913343,127.0189833,산책로/둘레길,느좋,둘레길/숲길,"{""highway"": ""path"", ""name"": ""0.7Km 00:27"", ""sac_scale"": ""hiking""}",way,377024822
0.5Km 00:16,37.6881782,127.0226411,산책로/둘레길,느좋,둘레길/숲길,"{""highway"": ""path"", ""name"": ""0.5Km 00:16"", ""sac_scale"": ""hiking""}",way,377024823
0.6Km 00:20,37.6937857,127.0196495,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""highway"": ""path"", ""name"": ""0.6Km 00:20"", ""sac_scale"": ""hiking"", ""surface"": ""earth"", ""width"": ""1""}",way,377030268
0.3Km 00:11,37.6946751,127.0221958,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""highway"": ""path"", ""name"": ""0.3Km 00:11"", ""sac_scale"": ""hiking"", ""surface"": ""earth"", ""width"": ""1""}",way,377030270
0.8Km 00:27,37.6984723,127.0191629,산책로/둘레길,느좋,둘레길/숲길,"{""highway"": ""path"", ""name"": ""0.8Km 00:27"", ""sac_scale"": ""hiking""}",way,377030271
0.6Km 00:23,37.6966494,127.025061,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""highway"": ""path"", ""name"": ""0.6Km 00:23"", ""sac_scale"": ""hiking"", ""surface"": ""earth""}",way,377037356
신선대,37.6987187,127.0151576,산책로/둘레길,느좋,둘레길/숲길,"{""access"": ""yes"", ""handrail"": ""yes"", ""highway"": ""path"", ""name"": ""신선대"", ""name:ko"": ""신선대"", ""ramp"": ""no"", ""sac_scale"": ""hiking"", ""surface"": ""metal"", ""wheelchair"": ""no"", ""width"": ""2""}",way,1177624416
0.2Km 00:08,37.6949806,127.0169566,산책로/둘레길,느좋,둘레길/숲길,"{""highway"": ""path"", ""name"": ""0.2Km 00:08"", ""sac_scale"": ""hiking"", ""surface"": ""earth"", ""width"": ""1""}",way,121993701
0.5Km 00:15,37.6973339,127.0160037,산책로/둘레길,느좋,둘레길/숲길,"{""highway"": ""path"", ""name"": ""0.5Km 00:15"", ""sac_scale"": ""hiking"", ""surface"": ""earth"", ""width"": ""1""}",way,377023749
0.5Km 00:18,37.6964129,127.0190729,산책로/둘레길,느좋,둘레길/숲길,"{""highway"": ""path"", ""name"": ""0.5Km 00:18"", ""sac_scale"": ""hiking"", ""surface"": ""earth"", ""width"": ""1""}",way,377030272
0.4Km 00:12,37.6875737,127.0263974,산책로/둘레길,느좋,둘레길/숲길,"{""highway"": ""path"", ""name"": ""0.4Km 00:12"", ""sac_scale"": ""hiking""}",way,377024830
0.3Km 00:12,37.6878727,127.0304796,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""highway"": ""path"", ""name"": ""0.3Km 00:12"", ""sac_scale"": ""hiking"", ""surface"": ""earth"", ""width"": ""3""}",way,377024827
북한산둘레길 18구간 도봉옛길,37.6929671,127.036389,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""highway"": ""path"", ""name"": ""북한산둘레길 18구간 도봉옛길"", ""sac_scale"": ""hiking"", ""surface"": ""earth"", ""width"": ""1""}",way,377030262
0.8Km 00:28,37.690661,127.0255459,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""highway"": ""path"", ""name"": ""0.8Km 00:28"", ""sac_scale"": ""hiking"", ""surface"": ""earth""}",way,377030269
북한산둘레길 18구간 도봉옛길,37.6898774,127.0342325,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""highway"": ""path"", ""name"": ""북한산둘레길 18구간 도봉옛길"", ""sac_scale"": ""hiking"", ""surface"": ""earth"", ""width"": ""1""}",way,1034786124
도봉산장 도봉대피소,37.6936019,127.0226474,산책로/둘레길,느좋,둘레길/숲길,"{""highway"": ""path"", ""name"": ""도봉산장 도봉대피소"", ""name:en"": ""Dobong Shelter"", ""name:ko"": ""도봉산장 도봉대피소"", ""surface"": ""metal"", ""width"": ""1""}",way,868466280
도봉산장 도봉대피소,37.6936323,127.0223879,산책로/둘레길,느좋,둘레길/숲길,"{""highway"": ""path"", ""name"": ""도봉산장 도봉대피소"", ""name:en"": ""Dobong Shelter"", ""name:ko"": ""도봉산장 도봉대피소"", ""surface"": ""earth"", ""width"": ""2""}",way,868466281
도봉산장 도봉대피소,37.6937049,127.0224082,산책로/둘레길,느좋,둘레길/숲길,"{""highway"": ""path"", ""name"": ""도봉산장 도봉대피소"", ""name:en"": ""Dobong Shelter"", ""name:ko"": ""도봉산장 도봉대피소"", ""surface"": ""earth"", ""width"": ""2""}",way,882182119
0.6Km 00:20,37.6935002,127.0220478,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""bridge"": ""yes"", ""highway"": ""path"", ""layer"": ""1"", ""name"": ""0.6Km 00:20"", ""sac_scale"": ""hiking"", ""surface"": ""earth"", ""width"": ""1""}",way,1393434100
0.6Km 00:20,37.6935163,127.0223746,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""highway"": ""path"", ""name"": ""0.6Km 00:20"", ""sac_scale"": ""hiking"", ""surface"": ""earth"", ""width"": ""1""}",way,1393434101
0.1Km 00:03,37.701088,127.0163079,산책로/둘레길,느좋,둘레길/숲길,"{""highway"": ""path"", ""name"": ""0.1Km 00:03"", ""sac_scale"": ""hiking""}",way,377037357
와이계곡 우회길,37.7008553,127.0153912,산책로/둘레길,느좋,둘레길/숲길,"{""highway"": ""path"", ""name"": ""와이계곡 우회길"", ""sac_scale"": ""hiking""}",way,570190903
1.1Km 00:27,37.7024416,127.031172,산책로/둘레길,느좋,둘레길/숲길,"{""highway"": ""path"", ""name"": ""1.1Km 00:27"", ""sac_scale"": ""hiking""}",way,377035622
소망어린이공원,37.6635285,127.0369633,공원/정원,느좋,근린공원/정원,"{""leisure"": ""park"", ""name"": ""소망어린이공원""}",way,484687718
노해어린이공원,37.6609064,127.0397143,공원/정원,느좋,근린공원/정원,"{""leisure"": ""park"", ""name"": ""노해어린이공원""}",way,484698270
평화도봉공원,37.6623394,127.0430894,공원/정원,느좋,근린공원/정원,"{""leisure"": ""park"", ""name"": ""평화도봉공원""}",way,381285378
평화도봉공원,37.6632614,127.0430946,공원/정원,느좋,근린공원/정원,"{""leisure"": ""park"", ""name"": ""평화도봉공원"", ""name:ja"": ""平和道峰公園""}",way,381285382
사슴어린이공원,37.6644421,127.0417568,공원/정원,느좋,근린공원/정원,"{""leisure"": ""park"", ""name"": ""사슴어린이공원""}",way,697319642
도봉로,37.6660791,127.0432225,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""yes"", ""crossing"": ""uncontrolled"", ""crossing:markings"": ""yes"", ""footway"": ""crossing"", ""highway"": ""footway"", ""name"": ""도봉로"", ""name:en"": ""Dobong-ro"", ""name:ko"": ""도봉로"", ""surface"": ""asphalt"", ""width"": ""2""}",way,723110676
평화도봉공원,37.6631453,127.0421286,공원/정원,느좋,근린공원/정원,"{""leisure"": ""park"", ""name"": ""평화도봉공원""}",way,1280062939
평화도봉공원,37.6623602,127.0417585,공원/정원,느좋,근린공원/정원,"{""leisure"": ""park"", ""name"": ""평화도봉공원""}",way,381285379
평화도봉공원,37.6632679,127.041885,공원/정원,느좋,근린공원/정원,"{""leisure"": ""park"", ""name"": ""평화도봉공원""}",way,381285381
개나리어린이공원,37.6673447,127.0371253,공원/정원,느좋,근린공원/정원,"{""leisure"": ""park"", ""name"": ""개나리어린이공원""}",way,1208481106
도봉로,37.6712619,127.0436423,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""yes"", ""crossing"": ""marked"", ""crossing:markings"": ""yes"", ""footway"": ""crossing"", ""highway"": ""footway"", ""name"": ""도봉로"", ""name:en"": ""Dobong-ro"", ""name:ko"": ""도봉로"", ""surface"": ""asphalt"", ""width"": ""3""}",way,723110669
도봉로,37.6712579,127.0440838,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""yes"", ""crossing"": ""marked"", ""crossing:markings"": ""yes"", ""footway"": ""crossing"", ""highway"": ""footway"", ""name"": ""도봉로"", ""name:en"": ""Dobong-ro"", ""name:ko"": ""도봉로"", ""surface"": ""asphalt"", ""width"": ""2""}",way,723110671
도봉로,37.6695801,127.0438186,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""yes"", ""crossing"": ""marked"", ""crossing:markings"": ""yes"", ""footway"": ""crossing"", ""highway"": ""footway"", ""name"": ""도봉로"", ""name:en"": ""Dobong-ro"", ""name:ko"": ""도봉로"", ""surface"": ""asphalt"", ""width"": ""2""}",way,723110673
도봉로,37.6670437,127.0433713,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""yes"", ""crossing"": ""uncontrolled"", ""crossing:markings"": ""yes"", ""footway"": ""crossing"", ""highway"": ""footway"", ""name"": ""도봉로"", ""name:en"": ""Dobong-ro"", ""name:ko"": ""도봉로"", ""surface"": ""asphalt"", ""width"": ""2""}",way,723110674
금성윗들 소공원,37.6676648,127.0447755,공원/정원,느좋,근린공원/정원,"{""addr:city"": ""서울특별시"", ""addr:district"": ""도봉구"", ""addr:postcode"": ""01332"", ""addr:street"": ""도봉로150마길"", ""leisure"": ""park"", ""name"": ""금성윗들 소공원""}",way,783108859
도봉로,37.6696535,127.0438397,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""yes"", ""footway"": ""sidewalk"", ""highway"": ""footway"", ""name"": ""도봉로"", ""name:en"": ""Dobong-ro"", ""name:ko"": ""도봉로"", ""surface"": ""asphalt"", ""width"": ""2""}",way,1204573890
중랑천 산책로,37.6633547,127.0502728,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""highway"": ""footway"", ""name"": ""중랑천 산책로"", ""name:ja"": ""中浪川散策路"", ""surface"": ""asphalt"", ""width"": ""2""}",way,702243011
중랑천 산책로,37.660838,127.0509076,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""bridge"": ""yes"", ""highway"": ""footway"", ""layer"": ""1"", ""name"": ""중랑천 산책로"", ""surface"": ""asphalt"", ""width"": ""2""}",way,702245728
중랑천 산책로,37.6658404,127.0495851,산책로/둘레길,느좋,둘레길/숲길,"{""bridge"": ""yes"", ""highway"": ""footway"", ""layer"": ""1"", ""name"": ""중랑천 산책로"", ""surface"": ""asphalt"", ""width"": ""2""}",way,702246544
중랑천 산책로,37.6729751,127.0486691,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""highway"": ""footway"", ""name"": ""중랑천 산책로"", ""surface"": ""asphalt"", ""width"": ""2""}",way,702245722
중랑천 산책로,37.6668995,127.0489856,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""highway"": ""footway"", ""name"": ""중랑천 산책로"", ""surface"": ""asphalt"", ""width"": ""2""}",way,702246543
가을단풍길 (중랑천변길),37.6751019,127.0492313,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""dismount"", ""highway"": ""footway"", ""lit"": ""yes"", ""name"": ""가을단풍길 (중랑천변길)"", ""name:ko"": ""가을단풍길 (중랑천변길)"", ""oneway"": ""no"", ""surface"": ""ground"", ""width"": ""3""}",way,852524681
중랑천 산책로,37.6700791,127.0482495,산책로/둘레길,느좋,둘레길/숲길,"{""bridge"": ""yes"", ""highway"": ""footway"", ""layer"": ""1"", ""name"": ""중랑천 산책로"", ""surface"": ""asphalt"", ""width"": ""2""}",way,702245717
중랑천 산책로,37.672406,127.0485964,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""bridge"": ""yes"", ""highway"": ""footway"", ""layer"": ""1"", ""name"": ""중랑천 산책로"", ""surface"": ""asphalt""}",way,702245721
중랑천 산책로,37.6712378,127.0484233,산책로/둘레길,느좋,둘레길/숲길,"{""access"": ""no"", ""bicycle"": ""no"", ""foot"": ""designated"", ""highway"": ""footway"", ""name"": ""중랑천 산책로"", ""surface"": ""asphalt"", ""width"": ""2""}",way,732214511
중랑천 산책로,37.6689801,127.0483376,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""highway"": ""footway"", ""name"": ""중랑천 산책로"", ""surface"": ""asphalt"", ""width"": ""2""}",way,852524677
갈대밭 어린이공원,37.6743459,127.0458147,공원/정원,느좋,근린공원/정원,"{""leisure"": ""park"", ""name"": ""갈대밭 어린이공원""}",way,714753840
도봉로,37.6779409,127.0451871,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""yes"", ""crossing"": ""marked"", ""crossing:markings"": ""yes"", ""footway"": ""crossing"", ""highway"": ""footway"", ""name"": ""도봉로"", ""name:en"": ""Dobong-ro"", ""name:ko"": ""도봉로"", ""surface"": ""asphalt"", ""width"": ""2""}",way,717850890
도봉로170길,37.6802395,127.047508,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""yes"", ""crossing"": ""marked"", ""crossing:markings"": ""yes"", ""footway"": ""crossing"", ""highway"": ""footway"", ""name"": ""도봉로170길"", ""name:en"": ""Dobong-ro 170-gil"", ""name:ko"": ""도봉로170길"", ""surface"": ""asphalt"", ""width"": ""2""}",way,711580604
중랑천 산책로,37.6794289,127.0505019,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""bridge"": ""yes"", ""highway"": ""footway"", ""layer"": ""1"", ""name"": ""중랑천 산책로"", ""surface"": ""asphalt"", ""width"": ""2""}",way,702245727
중랑천 산책로,37.6737331,127.0487914,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""highway"": ""footway"", ""name"": ""중랑천 산책로"", ""surface"": ""asphalt"", ""width"": ""2""}",way,702245737
중랑천 산책로,37.6735439,127.0487454,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""bridge"": ""yes"", ""highway"": ""footway"", ""layer"": ""1"", ""name"": ""중랑천 산책로"", ""surface"": ""asphalt"", ""width"": ""2""}",way,702245738
중랑천 산책로,37.6765868,127.0496531,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""footway"": ""sidewalk"", ""highway"": ""footway"", ""name"": ""중랑천 산책로"", ""surface"": ""asphalt"", ""width"": ""2""}",way,708969456
중랑천 산책로,37.679679,127.0505523,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""footway"": ""sidewalk"", ""highway"": ""footway"", ""name"": ""중랑천 산책로"", ""surface"": ""asphalt"", ""width"": ""2""}",way,1195169438
중랑천 산책로,37.679887,127.0506121,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""bridge"": ""yes"", ""footway"": ""sidewalk"", ""highway"": ""footway"", ""layer"": ""1"", ""name"": ""중랑천 산책로"", ""surface"": ""asphalt"", ""width"": ""2""}",way,1195169436
중랑천 자전거길 출입로,37.6840105,127.0517195,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""yes"", ""crossing"": ""marked"", ""crossing:markings"": ""yes"", ""footway"": ""crossing"", ""highway"": ""footway"", ""name"": ""중랑천 자전거길 출입로"", ""surface"": ""asphalt""}",way,707880711
중랑천 자전거길 출입로,37.6816822,127.051083,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""yes"", ""crossing"": ""marked"", ""crossing:markings"": ""yes"", ""footway"": ""crossing"", ""handrail"": ""yes"", ""highway"": ""footway"", ""lit"": ""yes"", ""name"": ""중랑천 자전거길 출입로"", ""surface"": ""asphalt""}",way,710362343
중랑천 산책로,37.6820118,127.0511762,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""footway"": ""sidewalk"", ""highway"": ""footway"", ""name"": ""중랑천 산책로"", ""surface"": ""asphalt"", ""width"": ""2""}",way,732214447
도봉산역,37.6891914,127.0466943,산책로/둘레길,느좋,둘레길/숲길,"{""highway"": ""footway"", ""lit"": ""yes"", ""name"": ""도봉산역"", ""surface"": ""paving_stones"", ""width"": ""3""}",way,756761099
서울창포원,37.6895014,127.0477619,공원/정원,느좋,근린공원/정원,"{""leisure"": ""park"", ""name"": ""서울창포원"", ""name:en"": ""Seoul Iris Garden (Seoul Botanical Garden)"", ""name:ja"": ""ソウル菖蒲園"", ""name:ko"": ""서울창포원""}",way,303964376
[북한산둘레길] 17구간 다락원길,37.6950138,127.0406305,산책로/둘레길,느좋,둘레길/숲길,"{""bicycle"": ""no"", ""highway"": ""path"", ""name"": ""[북한산둘레길] 17구간 다락원길"", ""name:ko"": ""[북한산둘레길] 17구간 다락원길"", ""surface"": ""earth"", ""width"": ""1""}",way,807765107
평화문화진지,37.6908571,127.0476784,전망/명소,느좋,전망대,"{""building"": ""yes"", ""name"": ""평화문화진지"", ""name:en"": ""Peace Culture bunker"", ""name:ko"": ""평화문화진지"", ""opening_hours"": ""Tu-Fr 10:00-18:00"", ""tourism"": ""attraction"", ""website"": ""https://culturebunker.or.kr/introduce/culturebunker/""}",way,986892843
다락원 체육공원,37.6921713,127.0476263,공원/정원,느좋,근린공원/정원,"{""leisure"": ""park"", ""name"": ""다락원 체육공원"", ""name:ko"": ""다락원 체육공원""}",way,986892844
한북정맥,37.9279554,127.1271416,산책로/둘레길,느좋,둘레길/숲길,"{""name"": ""한북정맥"", ""name:en"": ""Hanbuk Jeongmaek"", ""name:ko"": ""한북정맥"", ""name:ko-Hani"": ""漢北正脈"", ""name:ko-Latn"": ""Hanbuk Jeongmaek"", ""name:zh"": ""漢北正脈"", ""network"": ""nwn"", ""route"": ""hiking"", ""type"": ""route"", ""website"": ""http://www.openbaekdudaegan.org""}",relation,17461355
